vehicle1-relx(m),vehicle1-rely(m),vehicle1-relvx(km/h),vehicle1-relvy(km/h),vehicle2-relx(m),vehicle2-rely(m),vehicle2-relvx(km/h),vehicle2-relvy(km/h),vehicle3-relx(m),vehicle3-rely(m),vehicle3-relvx(km/h),vehicle3-relvy(km/h),vehicle4-relx(m),vehicle4-rely(m),vehicle4-relvx(km/h),vehicle4-relvy(km/h),vehicle5-relx(m),vehicle5-rely(m),vehicle5-relvx(km/h),vehicle5-relvy(km/h),vehicle6-relx(m),vehicle6-rely(m),vehicle6-relvx(km/h),vehicle6-relvy(km/h),vehicle7-relx(m),vehicle7-rely(m),vehicle7-relvx(km/h),vehicle7-relvy(km/h),vehicle8-relx(m),vehicle8-rely(m),vehicle8-relvx(km/h),vehicle8-relvy(km/h),vehicle9-relx(m),vehicle9-rely(m),vehicle9-relvx(km/h),vehicle9-relvy(km/h),vehicle10-relx(m),vehicle10-rely(m),vehicle10-relvx(km/h),vehicle10-relvy(km/h),vehicle11-relx(m),vehicle11-rely(m),vehicle11-relvx(km/h),vehicle11-relvy(km/h),vehicle12-relx(m),vehicle12-rely(m),vehicle12-relvx(km/h),vehicle12-relvy(km/h),vehicle13-relx(m),vehicle13-rely(m),vehicle13-relvx(km/h),vehicle13-relvy(km/h),vehicle14-relx(m),vehicle14-rely(m),vehicle14-relvx(km/h),vehicle14-relvy(km/h),vehicle15-relx(m),vehicle15-rely(m),vehicle15-relvx(km/h),vehicle15-relvy(km/h),vehicle16-relx(m),vehicle16-rely(m),vehicle16-relvx(km/h),vehicle16-relvy(km/h),vehicle17-relx(m),vehicle17-rely(m),vehicle17-relvx(km/h),vehicle17-relvy(km/h),vehicle18-relx(m),vehicle18-rely(m),vehicle18-relvx(km/h),vehicle18-relvy(km/h),vehicle19-relx(m),vehicle19-rely(m),vehicle19-relvx(km/h),vehicle19-relvy(km/h),vehicle20-relx(m),vehicle20-rely(m),vehicle20-relvx(km/h),vehicle20-relvy(km/h),vehicle21-relx(m),vehicle21-rely(m),vehicle21-relvx(km/h),vehicle21-relvy(km/h),vehicle22-relx(m),vehicle22-rely(m),vehicle22-relvx(km/h),vehicle22-relvy(km/h),vehicle23-relx(m),vehicle23-rely(m),vehicle23-relvx(km/h),vehicle23-relvy(km/h)
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,35.2,0,-3.6,0,-0,0,0,-3.2,-10.4,-3.6,1.44,0.8,-56.6,-1.3091,-2.0946,0,-0,0,0,3.6,62.6,0.4582,-7.2,-3.6,65.6,0.2618,-24.546,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,35,0.3273,-3.6,0,-0,0,0,-3,-10.4,-3.6,3.6,1,-56.6,-1.3091,-2.3563,0,-0,0,0,3.6,62.4,0.9163,-7.2,-3.6,64.8,0.6545,-24.742,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,35,0.5891,-3.2728,0,-0,0,0,-3,-10.2,-3.6,3.6,1,-56.6,-1.1782,-2.3563,0,-0,0,0,3.6,62.2,0.9818,-7.2,-3.6,64.2,0.5891,-24.283,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,34.8,0.7854,-3.3382,0,-0,0,0,0,-0,0,0,1,-56.6,-1.3091,-2.4218,0,-0,0,0,3.4,62,0.9818,-7.2,-3.6,63.4,0.7854,-24.611,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,34.8,0.9163,-3.0763,0,-0,0,0,0,-0,0,0,1,-56.6,-1.6363,-2.16,0,-0,0,0,3.4,61.8,0.9163,-6.8728,-3.6,62.8,0.9163,-24.677,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,34.6,0.9818,-2.88,0,-0,0,0,0,-0,0,0,1,-56.8,-1.44,-2.4218,0,-0,0,0,3.4,61.6,0.7854,-6.6109,-3.6,62,0.9818,-24.48,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,34.6,0.9818,-2.7491,0,-0,0,0,0,-0,0,0,1.2,-57,-1.1128,-3.2072,0,-0,0,0,3.4,61.4,0.5891,-6.4146,-3.8,61.4,0.9818,-24.022,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,34.6,0.9163,-2.6837,0,-0,0,0,0,-0,0,0,1,-57,-1.3746,-2.6837,0,-0,0,0,3.4,61.2,0.3273,-6.2837,-3.8,60.8,0.9163,-23.695,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,34.4,0.7854,-2.6837,0,-0,0,0,0,-0,0,0,1.2,-57.2,-1.5054,-2.0291,0,-0,0,0,3.4,61,0,-6.2182,-3.8,60,0.7854,-23.498,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,34.4,0.5891,-2.7491,0,-0,0,0,0,-0,0,0,1.4,-57.2,-2.8146,-2.2254,0,-0,0,0,3.4,61,0,-5.8909,-3.8,59.4,0.5891,-23.432,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,34.4,0.3273,-2.5528,0,-0,0,0,0,-0,0,0,1.2,-57,-3.7309,-3.4037,0,-0,0,0,3.4,60.8,0.3273,-5.6946,-3.8,58.8,0.3273,-23.171,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,34.2,0,-2.4872,0,-0,0,0,0,-0,0,0,1.2,-57.6,-4.2546,-2.0946,0,-0,0,0,3.4,60.6,0.5891,-5.6291,-3.8,58.2,0,-23.432,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,34.2,0,-2.5528,0,-0,0,0,0,-0,0,0,1.4,-57,-4.7782,-1.7672,0,-0,0,0,3.4,60.4,0.7854,-5.3672,-3.8,57.6,0,-23.171,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,34,0,-2.3563,0,-0,0,0,0,-0,0,0,1.4,-57,-3.2728,-0.3273,0,-0,0,0,3.4,60.2,0.9163,-5.3018,-3.8,56.8,0,-22.778,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,34,0,-2.2909,0,-0,0,0,0,-0,0,0,2.2,-57.6,-3.3382,0.6545,0,-0,0,0,3.4,60.2,0.9818,-5.4328,-3.8,56.2,0,-22.974,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,34,0,-2.0291,0,-0,0,0,0,-0,0,0,2.2,-58.4,-2.16,1.5054,0,-0,0,0,3.2,60,0.9818,-5.3672,-3.8,55.6,0,-22.712,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,34,0,-1.8982,0,-0,0,0,0,-0,0,0,2.2,-57,-1.8982,2.9454,0,-0,0,0,3.2,59.8,0.9163,-5.1054,-3.8,54.8,0,-22.712,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.8,0,-1.8982,0,-0,0,0,0,-0,0,0,2.2,-57.4,-0.3273,3.0763,0,-0,0,0,3.2,59.8,0.7854,-5.04,-3.8,54.4,0,-22.255,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.8,0,-1.7018,0,-0,0,0,0,-0,0,0,1.4,-56.8,0,2.0946,0,-0,0,0,3.2,59.6,0.5891,-4.8437,-3.8,53.8,0,-21.731,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.8,0,-2.0291,0,-0,0,0,0,-0,0,0,2.2,-56.8,1.8982,3.6654,0,-0,0,0,3.2,59.4,0.3273,-4.9091,-3.8,53,0,-21.862,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.8,0,-2.16,0,-0,0,0,0,-0,0,0,1.4,-56.8,2.2254,4.5163,0,-0,0,0,3.2,59.2,0,-4.5163,-3.8,52.6,0,-21.6,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.6,0,-2.0946,0,-0,0,0,0,-0,0,0,2.2,-56.6,2.2909,3.6,0,-0,0,0,3.2,59.2,-0.3273,-4.3854,-3.8,51.8,0,-21.338,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.6,0,-1.8328,0,-0,0,0,0,-0,0,0,1.6,-56.6,2.0946,4.9091,0,-0,0,0,3.2,59,-0.2618,-4.1891,-3.8,51.4,0,-21.142,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.6,0,-1.7672,0,-0,0,0,0,-0,0,0,2.2,-57.8,1.9637,4.32,0,-0,0,0,3.2,59,-0.1964,-3.9272,-3.8,50.8,0.3273,-21.011,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.4,0,-1.8982,0,-0,0,0,0,-0,0,0,1.4,-56.4,3.0763,4.4509,0,-0,0,0,3.2,58.8,-0.1309,-3.9272,-3.8,50,0.5891,-20.552,-3.6,-5,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.4,0,-1.8328,0,-0,0,0,0,-0,0,0,1.4,-56,2.5528,4.32,0,-0,0,0,3.2,58.8,-0.0655,-3.8618,-3.8,49.6,0.7854,-20.552,-3.8,-5.2,0,-3.6
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.4,0,-1.5709,0,-0,0,0,0,-0,0,0,1.4,-55.8,3.6,4.2546,0,-0,0,0,3.4,58.6,0,-4.1237,-3.8,49,0.9163,-20.291,-3.6,-5.2,1.44,-5.04
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.4,0,-1.5054,0,-0,0,0,0,-0,0,0,1.4,-55.6,2.9454,4.2546,0,-0,0,0,3.2,58.6,0.0655,-3.9928,-3.8,48.6,0.9818,-20.488,-3.8,-5.4,-0.2571,-4.6286
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.4,0,-1.3091,0,-0,0,0,0,-0,0,0,1.2,-56,2.7491,4.32,0,-0,0,0,3.2,58.4,0.1309,-3.8618,-4,47.8,0.9818,-20.422,-3.8,-5.6,-0.48,-4.68
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.2,0,-1.3091,0,-0,0,0,0,-0,0,0,1.2,-56,1.2437,1.7018,0,-0,0,0,3.2,58.2,0.1964,-3.7309,-4,47.4,0.9163,-20.422,-3.6,-5.6,-0.1309,-4.8437
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.2,0,-1.5054,0,-0,0,0,0,-0,0,0,1.2,-56,0.9818,1.44,0,-0,0,0,3.2,58.2,0.2618,-3.6,-4,46.8,0.7854,-20.552,-3.6,-5.8,-0.3927,-5.04
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.2,0,-1.5709,0,-0,0,0,0,-0,0,0,1,-55.8,0.9818,1.6363,0,-0,0,0,3.2,58,0.3273,-3.4691,-4,46.2,0.5891,-20.488,-3.6,-6,-0.2618,-5.1054
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.2,0,-1.5054,0,-0,0,0,0,-0,0,0,1,-55.8,0.8509,2.0291,0,-0,0,0,3.2,58,-0.3273,-3.3382,-4,45.6,0.3273,-20.226,-3.6,-6,-0.4582,-5.3672
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33.2,0,-1.6363,0,-0,0,0,0,-0,0,0,1.2,-55.6,0.9163,1.7018,0,-0,0,0,3.2,58,-0.5891,-3.2072,-4,45,-0.3273,-19.768,-3.6,-6.2,-0.2618,-5.4328
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33,0,-1.5709,0,-0,0,0,0,-0,0,0,1.2,-55.6,1.1782,1.3746,0,-0,0,0,3.2,57.8,-0.7854,-3.0763,-4,44.4,-0.2618,-19.506,-3.8,-6.4,0,-5.6946
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33,0,-1.7018,0,-0,0,0,0,-0,0,0,1.2,-55.4,1.3091,1.5709,0,-0,0,0,3.2,57.8,-0.9163,-3.0109,-4,44,-0.1964,-19.112,-3.6,-6.6,-0.0655,-5.76
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33,0,-1.7018,0,-0,0,0,0,-0,0,0,1,-55.4,1.3091,1.8328,0,-0,0,0,3.2,57.6,-0.9818,-3.0109,-4,43.4,-0.4582,-18.917,-3.6,-6.6,-0.1309,-5.6291
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,33,0,-1.8982,0,-0,0,0,0,-0,0,0,1,-55.4,1.5709,2.4872,0,-0,0,0,3.4,57.6,-0.9818,-3.0763,-4,43,-0.6545,-18.589,-3.6,-7,-0.1964,-5.6946
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.8,0,-1.5709,0,-0,0,0,0,-0,0,0,0.8,-56,1.7672,2.8146,0,-0,0,0,3.4,57.4,-0.9163,-2.88,-3.8,42.4,-0.7854,-18.197,-3.6,-7,-0.2618,-5.8909
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.8,0,-1.44,0,-0,0,0,0,-0,0,0,0.8,-55.6,1.5054,3.8618,0,-0,0,0,3.4,57.4,-1.1128,-2.7491,-4,42,-0.8509,-17.803,-3.6,-7.2,-0.3273,-5.8254
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.8,0,-1.5054,0,-0,0,0,0,-0,0,0,0.8,-55.2,1.1128,4.8437,0,-0,0,0,3.4,57.4,-1.1782,-2.6837,-4,41.4,-0.8509,-17.803,-3.6,-7.4,0,-5.8909
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.8,0,-1.44,0,-0,0,0,0,-0,0,0,0.8,-55,0.5891,5.1054,0,-0,0,0,3.4,57.2,-1.1128,-2.3563,-3.8,40.8,-0.7854,-17.477,-3.6,-7.4,0,-6.0872
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.6,0,-1.2437,0,-0,0,0,0,-0,0,0,0.8,-54.8,0.6545,5.4328,0,-0,0,0,3.4,57.2,-0.9163,-2.16,-3.8,40.4,-0.6545,-17.542,-3.6,-7.6,0,-5.6946
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.8,0,-0.9163,0,-0,0,0,0,-0,0,0,0.8,-54.8,0.5891,5.76,0,-0,0,0,3.4,57.2,-0.9818,-1.7672,-3.8,40,-0.4582,-16.952,-3.6,-8,0,-7.4621
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.6,0,-1.1782,0,-0,0,0,0,-0,0,0,0.8,-54.4,1.1128,5.1709,0,-0,0,0,3.6,57,-0.9818,-1.8982,-3.8,39.6,-0.5891,-16.494,-3.6,-8,-0.3273,-8.7055
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.6,0,-1.3091,0,-0,0,0,0,-0,0,0,0.8,-54.2,1.5054,4.32,0,-0,0,0,3.6,57,-1.2437,-1.8328,-3.8,39,-0.3273,-16.168,-3.6,-8.2,-0.5891,-9.4255
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.6,0,-1.3091,0,-0,0,0,0,-0,0,0,0.8,-54.6,1.7672,4.0582,0,-0,0,0,3.6,57,-1.0472,-1.5709,-3.8,38.6,0,-15.971,-3.6,-8.4,-0.7854,-10.015
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.6,0,-1.1782,0,-0,0,0,0,-0,0,0,0.6,-54.4,1.8982,4.0582,0,-0,0,0,3.6,57,-0.7854,-1.5054,-3.8,38,0,-15.971,-3.6,-8.4,-0.9163,-10.08
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.6,0,-1.3091,0,-0,0,0,0,-0,0,0,0.6,-54.2,1.8982,3.9928,0,-0,0,0,3.6,57,-0.4582,-1.3091,-3.8,37.8,0,-15.84,-3.6,-9.6,-0.9818,-9.949
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.4,-0.3273,-0.9818,0,-0,0,0,0,-0,0,0,0.4,-53.8,1.7672,3.5346,0,-0,0,0,3.6,56.8,-0.3927,-0.9818,-3.8,37.4,0,-15.578,-3.4,-9.8,-0.9818,-10.015
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.4,-0.5891,-0.9163,0,-0,0,0,0,-0,0,0,0.4,-54,1.5054,2.8146,0,-0,0,0,3.8,56.8,-0.2618,-0.9163,-3.8,36.8,0,-14.858,-3.4,-9.8,-0.9163,-9.5566
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,32.4,-0.7854,-0.7854,0,-0,0,0,0,-0,0,0,0.4,-53.8,1.1128,2.6837,0,-0,0,0,3.6,56.8,-0.4582,-0.7854,-3.8,36.4,0,-14.466,-3.4,-10,-1.44,-8.5745
